Note1,Note2,Note3,Note4,Note5,Note6,Note7
9.567951,1.3482143,11.341593,7.379942,0.6404618,23.540781,104.677505
11.272991,1.195147,7.7178907,12.36703,-0.16006924,27.457134,104.283554
4.445638,2.716697,5.8492174,10.75976,2.4081156,21.552874,113.761116
-1.9176946,4.262349,5.983442,5.541651,5.433766,10.03794,118.51564
-0.60915846,5.8641715,8.3218565,3.3299394,7.262455,3.1202137,113.60527
6.4722476,7.011336,15.473836,2.870364,7.4628572,7.176237,105.22246
12.302536,5.884605,25.636686,0.5741625,5.7536826,12.54877,101.67576
10.611563,4.217296,32.244453,-2.8595629,4.8702297,13.432906,106.16682
3.150815,3.2786717,33.706867,-7.062865,5.474668,8.877553,112.78053
-3.1425033,2.5459838,30.874744,-10.559257,4.942768,4.5388823,114.429375
-7.8946967,4.6822634,23.59978,-9.192907,5.1786904,2.6484275,109.76426
-2.6217413,5.447842,17.944614,-0.23530462,-1.6018187,25.900492,92.6268
4.983522,8.604999,13.65925,12.349203,-4.729489,59.86347,65.1056
6.784904,16.429426,9.647098,19.75383,-3.6686604,94.30887,35.85574
4.059066,25.211933,4.8625255,21.544336,-6.32166,121.09346,13.52907
-0.98928124,30.299799,4.2139697,15.641363,-15.173198,137.33603,8.377184
4.2134194,28.991724,5.190653,10.738018,-21.439371,140.95116,11.398605
11.275484,24.63779,-0.37529245,20.903833,-19.76422,130.9384,13.475429
20.811348,15.32358,-4.984104,30.945131,-31.388012,123.13078,11.228277
22.232035,8.204553,-3.9169033,30.812582,-34.237343,122.877,7.751742
14.5615835,10.487313,0.9629376,20.120283,-23.798824,133.95497,5.2897887
6.285934,11.591277,2.3601823,9.746325,-20.986135,144.15369,5.0768886
4.637796,11.704767,0.8429505,5.373414,-22.023539,147.67145,4.8881264
7.395506,14.427153,2.465226,15.299736,-15.985342,137.2792,8.913616
11.556672,18.062597,3.5055487,29.0509,-1.6799715,108.01038,13.96517
12.012494,22.164982,4.5308185,35.3156,7.372515,84.55309,14.823533
5.9680552,24.16048,4.4016404,31.776558,4.2720447,106.63664,13.140804
0.64230645,22.112755,3.8712904,19.988157,-10.996206,144.50359,8.635642
8.736896,16.456728,0.8580737,11.09205,-28.578928,167.15166,0.5923541
22.451122,10.913187,1.6169871,15.3807955,-25.153309,159.2581,-0.12351935
32.87904,3.8702176,3.6543798,26.154482,-16.98512,133.73567,1.4480386
40.884487,-2.9860973,4.0184584,34.13223,-28.518366,115.22288,-1.6613344
25.86248,15.073408,2.9125721,31.727942,-33.09919,125.416824,-0.46534023
10.378197,23.484608,2.9701135,18.69767,-28.168703,142.9761,0.7519953
12.238963,19.006649,1.3166149,9.662074,-6.8536067,139.78035,-0.61941296
11.222111,17.107592,-0.40799332,13.482947,31.332933,110.59742,0.75581557
-0.045323387,23.556538,-1.6125518,24.477594,62.350742,71.52996,5.294274
-6.576142,35.96205,-2.7164373,34.89469,84.69528,28.84283,8.1238985
4.489042,40.76655,0.18323012,31.776268,110.64206,-14.671461,2.7832377
17.312073,25.558134,3.0749488,20.227423,113.98306,2.086149,-2.3892264
19.179562,10.534324,2.4304988,7.9605594,118.04098,14.1761265,-4.127262
7.5879393,15.114747,0.59271276,20.951424,108.82708,24.626722,0.43859136
-10.414929,31.164139,-1.5369775,40.40976,90.522606,25.569979,8.890585
-1.0861281,34.90882,-0.4987138,42.220444,93.47347,0.39344236,6.1636314
11.475455,25.682316,2.197439,28.76832,97.833015,-11.741976,0.62958694
16.36026,9.729499,3.404186,9.825341,97.38225,-1.6358825,-2.6040483
15.212755,1.0392506,3.3710253,-0.56842256,99.42686,0.19484913,-3.9824762
17.141804,3.9326274,7.826895,0.7905764,93.992134,8.214589,-3.9924893
19.775862,8.707041,13.4706745,2.1786792,87.12447,17.522732,-2.0553777
19.799267,11.262092,14.910819,5.534233,93.18255,19.253153,0.9410128
18.315357,9.740252,12.333554,6.75467,111.209435,14.0140085,3.224601
14.450874,6.2346797,8.245099,2.7599623,126.95846,8.828958,4.619804
11.348256,3.5421216,4.883259,-0.7490434,131.41852,9.717754,5.1573486
12.591333,2.1434839,6.5175576,2.5148952,118.83556,24.829521,6.233952
16.876087,1.0309758,9.102886,2.8824756,100.87483,41.62606,6.030103
21.393581,-1.1729231,10.5262165,-0.2042674,93.97498,43.258392,2.951808
20.944132,-1.7570244,8.135242,-1.5767689,106.36631,25.213863,-0.49743024
17.112947,-0.21364912,4.1525145,-1.7496915,119.17983,8.321865,-3.5651026
8.956786,4.269403,2.0403106,0.641,119.56769,6.2623067,-0.7336154
-2.603446,10.138452,0.92147833,7.2830906,111.10205,10.226923,4.734674
-15.805408,14.4870205,-1.1687633,12.953294,101.730385,9.846738,10.248517
-25.244123,14.848103,-2.2761087,13.344002,95.0427,4.969086,13.502451
-26.921667,11.948895,-2.2931497,8.89203,91.388245,2.7051759,13.183098
-21.100994,12.330819,-2.2358377,13.421493,85.350044,6.762386,9.6501
-8.190148,17.549957,1.8565465,25.654932,78.203445,9.865675,7.3403416
11.3027315,20.109324,3.9952526,36.012215,70.47327,6.150139,1.3790586
27.276249,17.062479,5.315778,34.328667,71.90974,-1.3016262,-4.3222
32.26261,8.539007,6.7188005,18.989986,87.78725,-2.9372942,-7.483319
29.397684,0.47954157,5.8750043,1.2413714,103.85092,-4.83768,-8.445384
26.037985,-0.63396806,3.8502188,-0.49253562,106.93271,-1.978023,-7.336298
22.636402,4.307628,7.2338505,6.6765623,90.08834,19.119547,-3.3217764
17.537428,6.574175,12.562733,11.126461,62.38752,50.639202,-0.46157074
8.659039,7.058842,12.560878,16.16588,59.435654,62.159386,2.2243311
2.622499,5.249817,8.473633,16.881449,91.895424,42.28608,2.6145873
-2.6662834,3.5493865,5.3877516,11.436516,120.93399,18.787043,3.5801058
-3.1557498,7.1279607,4.403865,19.723804,117.07448,17.6965,5.042828
11.076368,6.678655,7.3619394,28.56712,91.50631,26.836433,0.9780021
31.523417,1.9662622,10.691922,25.244564,64.68614,25.431711,-6.234786
46.617985,-3.7904112,11.982783,12.18319,43.09419,14.126115,-12.872188
51.186787,-7.530446,8.908205,-1.2409433,34.49144,-0.13851906,-16.087788
47.73377,-8.362006,6.3037753,-8.762459,42.838264,-9.046862,-16.37473
44.628716,-6.2157183,7.9708858,-9.204555,45.39845,-8.131049,-13.628859
39.977325,-2.4601686,11.797863,-3.6118045,51.947147,-0.9872613,-11.058252
31.600725,0.72391516,12.584313,6.9644895,69.4749,6.9656467,-7.6956487
22.339132,1.7336048,10.828263,13.563147,93.58361,11.699315,-3.6484349
15.684601,1.0520222,8.609255,11.196055,115.75912,11.742663,-0.054388117
14.884101,2.9332876,6.3230257,5.8331227,124.64582,11.65376,4.5161347
17.682209,7.189663,8.328892,5.516262,109.02603,28.89004,10.060703
22.979425,6.7977247,13.050513,5.6701293,85.57506,51.06023,12.121492
29.015644,2.8592582,15.484009,1.6292005,83.71144,51.6188,8.487409
27.6,-0.1650544,12.504862,-1.9500092,103.17188,30.192114,3.2153687
23.704012,-2.8003395,7.333486,-5.611688,120.78052,9.472122,-2.1296048
21.68833,-3.7806942,4.499204,-5.989614,126.12403,2.7327054,-3.2991061
22.709713,-2.5013695,4.8271494,-4.0319266,124.5878,3.4061368,-4.248951
23.279093,-0.27637348,7.7750144,-2.6735554,120.59912,7.3802223,-2.519402
21.656918,3.9120216,9.873178,-1.0018599,120.755905,8.746437,-0.27337432
19.13511,6.940622,9.535536,0.051732082,128.51218,4.473488,0.27887127
15.816476,6.6683855,7.6234384,-0.7553925,137.3028,0.48223868,0.13471426
15.932467,0.7624915,5.6364717,5.4095745,128.82553,12.844847,3.181188
16.137997,-1.0922431,9.950063,16.683083,93.301796,44.66133,5.156298
20.42143,-4.156358,15.347124,20.88292,46.71088,75.21947,2.3813426
21.80579,-6.1753774,17.625113,16.639194,32.7544,79.06085,-0.3046797
11.23023,-1.6242603,11.142746,13.615947,70.17205,48.27837,4.354942
0.57275414,1.3808007,4.500197,4.4774137,103.72248,19.139158,8.734204
-2.7377708,2.1609251,0.008025293,2.0593023,116.01346,6.253636,7.6391954
-1.9308772,3.5225008,2.185387,2.635479,115.9281,5.1277194,6.2993627
2.5012903,3.6623075,7.441162,1.9589126,110.873116,11.4138775,5.5558453
8.502924,2.8905156,11.144857,1.8280228,108.325226,21.283155,3.0068605
10.535736,2.427605,10.171501,3.5125356,118.22357,22.074705,0.48429018
7.9407907,2.0614707,6.3795233,3.7435808,133.30782,14.490404,-0.47220528
3.1174634,1.9871458,2.4927127,2.7229545,139.8786,9.969525,2.0265493
-1.163283,5.120843,0.59199965,5.388241,130.72922,15.077868,5.626697
-5.9729276,7.5947604,-0.3670904,8.546654,116.63116,16.376074,8.202514
-9.912815,7.915396,0.05378741,7.5462017,106.271935,7.9539447,8.619092
-9.025366,7.5376515,0.38519365,3.760454,100.7752,-0.28951764,6.257621
-6.2753077,5.0692873,-1.1160821,2.9861822,97.30501,-2.2111993,3.6304395
-5.230609,3.7124636,0.42034677,4.199763,93.22815,-0.045906425,4.3204594
-3.606655,3.1973157,4.9164705,8.770865,75.952896,17.099306,6.1992474
-0.7963193,0.2471102,11.900451,10.002967,46.095066,48.461197,6.739255
-0.1637599,-2.080099,14.216725,11.457343,38.29569,64.2422,6.568163
-4.6065187,-0.3777315,8.827683,15.656859,70.28472,46.665947,6.7469316
-11.557462,2.4891896,3.9562697,11.304832,101.34298,21.545397,7.5762963
-12.350695,4.5861964,2.7218726,11.196021,110.285515,10.848482,8.271991
1.4622148,3.9643755,6.4789534,19.575232,91.414825,23.77573,4.2460637
23.56303,-0.6865228,11.382013,20.39381,63.009346,36.605366,-3.7681313
42.806023,-6.6796355,15.206491,10.982316,40.24591,36.927525,-11.914635
47.242786,-8.689653,13.577149,-0.32673883,42.808872,20.428223,-14.897643
41.764847,-6.9725304,8.848561,-7.5353107,60.358242,0.42030543,-14.45958
37.73189,-1.4020061,5.674787,-0.13073099,57.29253,1.7943714,-12.2671795
32.004234,7.158958,6.873774,14.337151,32.67623,21.938229,-9.472042
21.569052,13.828011,7.4872813,28.196384,11.196112,42.381447,-5.94509
18.444084,13.246255,7.4221945,31.342455,33.519436,39.531105,-5.767242
17.095495,7.505956,6.802102,22.418911,73.89286,21.646824,-5.4378467
11.538366,2.4895072,4.796282,8.475274,102.804695,4.972556,-2.966327
8.606105,-0.25588396,4.955532,0.43832698,110.963646,1.4565966,-0.5182675
10.711731,-0.2348117,9.054566,-1.6446469,107.788345,11.112393,-0.35353744
13.308739,-0.8035616,10.844831,-1.1820515,109.7701,19.448671,-1.2590954
12.26483,-0.47157258,8.654395,0.8325414,121.04293,17.613419,-1.7884094
8.603366,0.08956891,4.976298,0.8306263,133.35649,9.647999,-1.8240063
4.5592866,0.47890338,1.806486,-0.55318004,139.52559,3.7423155,-1.0047709
3.030645,3.1546123,1.9603395,2.251714,134.89975,7.2521987,0.012809889
3.2165127,9.131978,6.316961,9.57723,113.835846,26.116888,3.0185344
6.321843,11.967775,13.226961,13.117963,80.74725,53.54983,3.7792008
15.799245,8.736677,18.847845,9.267469,68.371796,62.459698,0.38416004
17.347048,5.854981,15.169857,9.178251,97.086044,38.757683,-1.5822619
12.314585,2.5722246,8.701464,5.5135994,126.01914,14.821923,-2.0107148
5.4770083,3.8186004,4.8705516,5.795074,127.988434,17.00414,3.2142742
3.2580767,6.6571183,8.211443,7.6310077,106.02509,40.59295,6.392872
2.4205766,6.8092685,10.647626,6.6393523,87.86072,57.30335,7.0329742
4.06759,4.8144245,9.375533,4.468804,99.269714,45.503284,4.6192107
1.2167509,3.045156,5.1678653,2.2175987,120.48551,21.570492,2.8874116
-1.7064307,1.3409766,0.96757483,1.0805546,131.96942,6.227223,1.4969084
-2.740197,2.7840023,0.7862777,2.8328965,130.23814,5.7222257,1.6544852
-1.2436665,5.96879,4.095668,5.903986,118.82153,15.776449,2.6682177
2.7702818,7.620966,8.478746,6.933029,105.93671,27.713737,2.6629086
9.67407,6.359177,10.836858,6.0636177,108.13254,26.931334,0.70549685
12.143458,4.290207,8.75652,5.4669538,123.32367,14.235027,-0.8109064
11.016193,1.8222114,5.4119864,3.843485,133.66824,5.552637,-2.0146
8.529782,3.769852,6.7760124,9.266854,118.21453,21.394382,3.7138402
8.235194,4.0860844,12.651903,14.413946,77.73696,57.141727,6.81501
5.5031867,1.7427837,17.823923,11.035088,39.00621,86.006935,8.079084
-1.6811429,2.7083511,12.763108,13.229398,58.632755,68.115776,8.343802
-8.732877,3.4311488,6.1336827,8.64235,94.630424,33.668354,7.4533043
-14.327968,3.7259834,-0.16297798,4.8381367,113.20351,11.981129,6.7061205
-13.073893,3.409373,-0.31060204,7.296273,110.49874,11.812487,6.855011
-8.975948,2.911673,4.8639083,13.2093,88.54783,31.0655,8.081109
-1.8649447,-1.3592113,12.705096,15.382242,50.118195,62.94107,6.459737
-0.07270617,-4.448754,17.505655,12.723637,28.16843,81.220406,5.41033
-7.738698,-0.49311113,10.83476,17.824917,65.43496,56.221256,6.9951305
-14.951018,3.076122,4.4583883,12.329073,99.065895,30.485939,9.991327
-12.568787,3.504755,1.0239546,7.6938286,107.24261,27.735888,10.633518
-3.155018,1.2308486,4.5290904,4.1469364,103.72311,37.216026,7.949665
2.6068163,-0.38345712,4.4293084,3.2206194,109.58733,34.456547,4.773786
2.179371,-0.07077359,2.128052,2.9511118,122.64598,19.722666,2.6054747
-1.0061886,0.73428077,0.38465765,2.077408,131.66962,6.437253,1.577559
-3.4850948,1.6731148,-0.4324974,2.8441682,132.07549,2.3728454,2.049662
-2.499618,1.8602338,1.9545166,8.415291,123.246185,5.966474,2.8448453
5.4371076,-0.25578693,6.430046,22.654615,98.421135,19.254719,2.4600773
26.73012,-5.584001,10.458773,34.410366,61.7615,34.831387,-4.431413
47.26548,-10.6380005,11.926557,35.551758,34.893883,39.743298,-12.142396
46.76047,-9.520139,12.678841,21.032654,60.873875,25.409042,-13.23594
37.398632,-4.7133837,9.813023,5.9707885,91.345505,9.25233,-10.522337
30.012138,0.876298,9.891915,2.7400978,92.281845,13.164522,-8.220982
24.73397,2.259882,14.104075,3.8943899,75.925644,34.27574,-6.1754503
17.262085,1.9077309,13.117385,7.145249,78.97006,41.248238,-3.8529248
10.88826,0.1684135,9.3082905,6.35308,101.95952,28.524105,-2.4624119
5.2800045,-1.2006795,4.752783,1.5874845,121.30806,12.822582,-0.9609305
2.9396327,-0.47275043,2.414924,-0.83111614,127.014275,5.408654,0.18964066
4.0053086,1.3869624,5.8445964,0.69989425,121.490234,7.613559,1.8865538
7.4165416,3.0149724,10.235008,1.0746206,114.501076,12.681567,2.7456477
11.567637,4.074614,12.438073,0.9521622,115.81248,12.444084,2.002678
12.889338,4.2387447,10.459543,1.556967,125.5636,5.8577156,0.58689237
11.857127,3.1608868,7.056587,0.8997983,132.51704,1.5860609,-1.1709734
10.872856,4.982038,6.8230577,11.943323,118.70771,12.465405,-0.51948744
14.979729,6.932999,9.472426,27.980907,83.65111,31.188381,0.17273128
30.786175,2.640683,11.423021,33.65408,47.09178,39.383907,-4.889825
46.750713,-4.565482,11.872346,25.899965,26.973442,31.483812,-11.861905
42.74388,-6.2458825,10.629089,6.763786,53.684387,11.60709,-12.166567
36.03969,-5.4994483,6.612346,-5.6460805,74.70211,-1.9827161,-12.449798
33.47802,-2.8131597,8.146961,-7.037636,78.16395,-2.9072514,-10.564572
29.317566,1.8706741,11.851632,-3.5476954,79.43685,1.4889933,-8.32261
20.990774,4.7727456,12.373278,4.456427,91.870735,2.2688653,-5.1094313
14.788294,6.3005495,9.527664,10.295844,110.09799,2.8809655,-2.7498183
11.53747,4.184936,6.6292305,8.172224,125.69438,2.5482469,-1.5397441
8.808077,2.301856,5.5159907,1.2057756,132.24231,3.157297,0.48599106
10.179958,2.20842,6.734589,0.7360168,124.158554,12.930527,1.9471099
14.938,0.2777716,9.282642,-0.5151419,113.74859,23.07719,1.1535466
18.28759,-1.6199716,9.745929,-3.031398,111.35654,23.403042,-1.0935504
17.360434,-1.8520286,7.149065,-4.3069863,117.606026,13.655405,-3.0872424
14.735287,-1.748329,4.0513,-4.5338163,124.18902,3.8352082,-4.3206778
13.19289,-1.8826371,2.1284554,-2.9297137,126.26714,-0.021760652,-4.100148
13.255893,-0.22491796,2.3026438,-1.5242857,124.77058,0.026378086,-4.45939
12.0996275,5.880272,4.7050576,4.66078,112.720276,9.250736,-1.9136221
9.712011,11.275238,10.155649,10.695672,85.029724,32.718155,0.5893672
8.041655,11.680886,15.56964,11.450983,59.07655,55.557247,1.5183214
5.7286286,9.783173,13.53698,14.179509,73.542755,47.76467,1.4553427
0.40025714,7.1523523,7.360483,14.215158,100.50496,28.293465,4.21695
-1.4283632,8.104127,6.1156936,17.400457,92.60387,39.37978,8.390562
5.0877314,7.208562,15.179477,16.249891,58.525227,72.73628,7.753515
16.840866,2.722759,19.904362,11.270782,52.364037,82.472015,2.4383433
16.36568,1.7758832,13.967826,11.1816225,91.85066,53.98717,-0.20167653
11.230807,0.13343284,7.4639664,3.4930465,126.4156,23.768824,-1.9049557
6.3700953,-0.79040176,2.4834526,-1.5157295,140.6246,8.571817,-1.0987474
5.8883247,-0.82876253,1.410233,-0.5421476,141.36827,5.2123494,-0.6781776
8.392094,0.32139453,3.4669352,-0.85925436,137.79486,6.4190345,0.1212216
11.139905,4.768737,6.090517,-0.6863454,132.44835,9.956384,2.9095733
11.101399,13.140601,7.747124,-0.96586597,119.97989,26.283949,6.9147496
9.136092,19.520075,7.1874075,3.8865197,89.00092,65.54316,8.182303
4.34889,20.865139,3.3587143,8.031288,46.958122,113.77032,8.332083
0.37033388,18.346144,1.1566279,7.016813,10.430394,150.97571,5.7985387
-0.29188734,17.137028,0.2898905,5.828229,-6.1983275,165.69801,5.4565935
3.4099207,17.378605,2.105943,6.2338715,-15.009189,168.63953,2.5460212
5.268592,20.995071,2.3796108,6.0213084,-22.111378,165.80173,1.0688406
3.7771065,25.548548,0.7640047,4.832816,-26.132944,159.16078,0.24152027
1.6111039,27.564192,-1.8539943,6.2206373,-29.90095,153.77893,-0.6979886
5.3507123,26.658564,-1.9519095,6.324513,-24.675385,145.17279,-2.4566104
10.221492,25.62512,1.5263064,9.608982,-13.087545,131.73943,-3.4168816
10.686191,22.695295,8.658897,10.33787,-4.723252,118.21828,-1.9078028
7.5939717,18.54612,12.595765,15.62858,21.085302,92.88378,0.822495
11.771674,10.667897,11.612035,16.873123,71.396904,52.28636,-0.5051021
10.179109,4.2825193,7.3815565,12.196667,112.367386,19.41001,-0.95180225
4.631538,2.3815765,1.2185237,6.4255934,129.72266,6.8935204,1.125667
-0.6071876,2.905383,-0.24889027,5.972725,127.66989,9.919057,5.8984895
-4.409373,3.4210196,-0.34066266,8.488029,118.79234,13.913928,8.639605
-5.3219185,5.536144,-0.3168773,8.347584,110.23657,13.6431,8.100733
-5.2430816,6.698005,-0.4968993,5.7612286,105.2866,8.227206,5.6769733
-5.479437,5.572138,-0.7899543,3.7364314,102.970505,3.692697,3.6750426
-5.6790953,4.255124,-1.1234957,4.2382746,101.075455,1.5197246,3.8731806
-9.11214,9.82806,-0.2948939,9.908696,99.130394,-1.9031463,5.564938
-10.668922,17.730635,0.94870055,19.613464,100.88249,-10.374579,6.7691097
-4.4885416,20.24657,1.5546265,24.53846,108.183304,-20.340563,4.7902
2.5303135,14.703625,2.3395677,20.963669,111.22259,-16.461185,2.9456158
5.595812,7.199136,3.8377464,11.475303,107.888306,-5.7371774,1.5998579
4.869817,10.177948,6.6730466,12.33807,86.17714,19.241268,2.1079638
8.157373,12.901451,13.24943,13.239278,60.911976,46.681087,1.4584204
18.864283,9.647319,16.853075,10.239587,64.749405,51.804092,-3.0767198
22.760582,5.0369945,13.677692,7.1076245,94.70722,34.025234,-5.657943
20.560255,0.008170997,8.781076,-0.54288644,120.2752,15.354924,-6.304071
16.578882,-2.0413203,3.8415263,-4.840028,130.9927,7.0200663,-4.7108474
14.291207,0.025491752,2.2283962,0.414999,128.43413,9.322483,-3.4762707
11.218487,6.319767,5.5971403,8.227006,110.159966,23.883152,-1.25567
8.299139,13.923284,10.031163,15.590199,68.0257,58.923576,1.5532756
3.4240105,21.219297,12.863632,15.112048,17.11047,104.424644,5.909462
0.88113,25.156311,10.693274,10.989609,-10.788867,137.07388,6.3568006
-3.4264956,26.70438,3.5235033,10.414886,-17.295511,153.16245,6.745778
1.5432072,22.972736,0.010714307,13.413563,-18.987911,155.08731,8.260575
10.705795,20.898533,1.1259658,23.165798,-3.8428104,126.17305,10.401938
16.069231,19.643044,1.9670892,29.927986,8.291502,88.45299,9.720641
14.380348,20.794464,2.5542884,27.20517,14.947733,81.40206,8.042501
12.099712,18.611101,3.5504026,15.12698,35.387863,86.22904,6.4134526
11.7088175,12.384543,3.19723,5.534725,70.035446,65.54397,4.116563
9.388445,5.4823003,2.4958315,1.3889962,103.374466,29.785084,0.9639958
4.8355327,2.218289,1.3925657,3.3967867,117.08822,10.00535,-0.21532914
4.3177767,4.5319,3.5163476,12.84162,101.739914,22.003012,0.8869909
5.7488847,7.505082,10.482676,18.047922,69.96849,47.149963,1.2645507
11.3506365,6.366081,17.620737,13.787879,49.830936,62.414375,-0.4656538
10.340572,6.679727,13.587071,16.029247,80.41603,43.19392,-0.5372881
6.635186,3.8171446,7.4585257,11.855211,108.14225,27.70338,1.6775448
4.5306907,5.0782638,5.564601,10.0191,102.86001,40.60343,4.4195304
6.9915304,6.408812,11.146061,7.6968246,87.83361,57.098396,4.713607
11.592088,5.5671396,11.775624,6.433887,97.55191,49.448437,2.3486195
9.620484,4.205072,8.0122385,4.553214,117.58667,30.750858,0.82081574
4.276788,5.4991283,1.8236964,5.1601887,114.499016,37.968662,3.8561504
0.26342174,9.175754,-0.34642974,8.099115,78.4119,80.82601,5.527844
-1.5786549,10.567767,-0.25585848,8.602129,33.68762,126.2599,5.66876
1.6082879,7.8359013,5.7767634,3.901925,11.899392,142.72913,4.3941092
-1.6334316,9.430546,6.0682325,10.792167,42.182762,108.17167,8.690083
-5.8263025,12.445367,5.4451323,14.3109045,86.64409,52.719585,11.868446
-2.2439702,15.990359,4.5713906,10.83225,116.43397,13.865539,8.9979
4.17666,9.815412,1.8326652,5.6565537,124.17456,2.4970553,3.072496
3.4393437,11.765981,-1.5504843,10.894219,115.9474,5.9493494,2.0597723
-3.791012,22.82471,-0.86915344,25.150444,103.5875,3.5511742,6.5703998
1.0481995,28.092604,-0.70524126,32.85296,100.1004,-10.240772,5.6249022
15.664212,23.123186,2.0464826,26.235373,105.04341,-24.336168,-0.65787154
25.622725,9.566051,4.182797,11.739542,103.5423,-14.707418,-6.020833
26.806591,0.41794786,3.4995887,-0.22178547,102.18937,-7.965107,-8.724598
21.313505,0.8848495,-1.2416264,13.196487,93.23185,-2.6357358,-5.929508
15.426087,4.547175,-1.8258967,33.369984,78.37708,-3.3540506,-2.1568398
12.7940445,7.6429124,5.0289116,53.442062,54.43806,-4.854183,2.6565464
16.857454,7.168181,11.831918,70.40483,21.550138,2.8564281,4.110222
21.489307,2.7565708,8.682921,87.55638,-10.263325,17.441494,2.3568707
23.50062,-1.2618887,-4.493323,103.88456,-21.68014,22.27559,-1.347474
23.51826,-1.6943681,-14.471155,110.31503,-18.198921,16.96281,-4.032121
18.934786,2.1126943,-16.410013,105.82624,-7.5321627,8.285095,-0.09223086
13.057415,5.8240147,-15.909781,100.85447,2.5084448,1.870371,2.7945805
11.029592,6.108816,-12.161671,101.98987,3.7185435,0.90027136,1.9939116
13.236123,2.439931,-11.080333,107.163506,-2.4280717,4.216048,-1.629438
15.086807,-2.0879362,-13.098248,110.524864,-9.143994,8.483409,-4.139621
14.098852,-3.0702612,-14.314177,110.11334,-7.9209547,7.4897146,-3.629276
10.984839,-1.5152779,-14.492619,109.090355,-3.9150248,5.135001,-2.4226768
11.61673,-0.19820043,-12.2426815,106.071526,-1.4431726,5.293759,-2.188532
13.8359785,3.648602,-2.3512826,94.262405,4.5885386,3.1978028,-1.0000253
15.346631,7.3831234,11.811684,76.07312,7.764211,2.886672,0.8914417
18.988848,6.745427,16.573038,69.32108,-2.4828248,11.051011,0.53334445
23.118727,1.4180341,8.844006,76.15845,-19.181515,21.964666,-1.8904369
23.209349,-3.441776,-7.95788,94.25458,-25.73001,23.81268,-4.180215
22.930542,-6.9698462,-20.787807,105.342064,-27.750145,21.224104,-6.3501816
21.82605,-7.3933306,-23.615042,106.30962,-26.551693,18.56161,-6.355015
21.80074,-7.8705163,-23.55868,105.36093,-28.053104,19.214573,-6.3808484
22.413548,-8.249103,-22.328707,104.00728,-29.958908,19.75415,-6.557148
23.150429,-6.546211,-17.888777,100.360886,-29.732887,20.572792,-4.713883
23.93028,-0.77179545,-13.326597,93.1485,-19.67083,19.828745,-0.6625506
20.563318,7.513885,-7.8527346,75.06426,9.063825,14.466925,3.352856
16.006493,16.265858,-1.7622482,46.223267,51.575676,4.1273456,4.8908625
16.22882,21.221628,3.753973,22.67607,87.53047,1.6805494,1.7067481
20.508179,15.614809,7.064688,11.671882,102.8085,12.103854,-1.4738654
20.370634,6.7640696,8.480931,3.1647463,108.24816,20.46685,0.3679425
19.880213,1.2381417,5.4128704,-1.4385477,112.26525,19.285143,0.43283355
14.587479,6.460129,3.0724556,3.432221,117.98782,11.689173,1.7391096
4.3136253,16.76038,3.4413412,13.452438,123.23149,0.6647338,5.3838315
4.605849,22.950712,4.8522944,19.018097,124.66274,-9.331189,5.778875
13.930428,24.014393,7.530782,14.24466,123.02313,-12.720154,1.0009632
18.463806,18.430975,6.0074196,9.6632185,113.542336,-2.5165987,-2.449724
13.1060095,14.422716,1.9962802,30.315401,92.4649,10.372691,-1.2641084
3.4503884,15.55457,6.1019025,54.31908,63.43628,14.999375,2.6993608
-0.22995715,16.861288,19.056555,60.38023,33.65472,11.547568,7.091155
9.683508,11.894399,33.321987,52.21498,12.000722,8.4933195,6.0129375
20.65966,5.3155293,31.357378,59.88368,-6.0386863,17.942915,2.4486125
21.89101,2.5645278,11.838288,87.03061,-11.20188,21.438406,0.24032106
20.128054,0.45107305,-9.999749,112.5611,-12.935421,19.082706,-2.1609666
17.543924,1.3296548,-22.342009,122.70153,-11.390393,12.856386,-1.0988517
15.203344,2.3110473,-29.402176,125.48041,-9.076636,9.518887,1.4031398
13.291484,2.9572003,-30.3224,127.7096,-9.652998,9.343367,1.7530582
15.018827,0.7825838,-25.601133,129.51279,-13.474109,11.918033,-0.8570806
15.966004,-1.9813857,-22.641237,130.78204,-17.463362,13.056046,-3.3489783
16.694757,-3.3512378,-23.012949,131.38327,-19.062738,14.527101,-3.7260814
14.772201,-1.3636509,-25.622675,130.58383,-13.232651,14.938606,-0.4685322
14.054843,1.3466059,-26.628927,128.85997,-9.050182,15.022903,2.260433
17.889565,-0.13330308,-20.105633,125.947655,-12.734667,17.523499,1.3862478
21.510235,-3.7006109,-15.195284,125.58147,-21.634233,19.388395,-1.4233931
18.25979,-3.7276046,-13.138073,124.706406,-20.115755,15.534693,-2.1172428
17.736101,1.1254239,-4.949073,114.56655,-7.1589556,12.428821,1.764423
14.213797,10.365805,7.0436516,90.89101,17.617262,6.8106494,8.738821
9.600195,16.6932,9.656479,70.090164,35.70549,0.548115,12.994766
11.849406,13.304421,0.73535264,84.88914,24.197657,5.87201,10.1995325
16.475233,4.287507,-10.132476,108.580025,-1.1748258,12.904439,2.6986263
17.08958,1.1418495,-14.705577,116.72732,-9.596308,9.869263,-1.1044016
17.476141,3.560726,-11.162284,103.704285,14.214297,17.563065,-0.2716646
16.890778,7.8644695,-5.7463303,75.898895,46.833313,26.829292,0.110075265
16.456953,7.9807143,0.6183853,43.981453,66.944664,44.307743,-0.66651857
